Average size,Src Port,Dst Port,Protocol,Time,Category
98,47563,443,1,2.94,Web
763,44795,443,0,2.33,Web
129,52968,53,0,6.5,Network
129,30807,53,0,0.5,Network
129,30807,53,0,0.0,Network
129,30807,53,0,0.5,Network
137,37112,53,0,4.0,Network
137,1651,53,0,0.0,Network
137,1651,53,0,7.0,Network
137,1651,53,0,0.5,Network
129,38634,53,0,3.5,Network
129,38634,53,0,0.0,Network
129,38634,53,0,0.5,Network
129,15002,53,0,0.0,Network
137,34926,53,0,0.0,Network
137,34926,53,0,0.5,Network
137,34926,53,0,0.5,Network
137,43909,53,0,4.0,Network
129,46714,53,0,0.0,Network
129,46714,53,0,0.0,Network
129,46714,53,0,1.0,Network
296,27070,53,0,1.0,Network
296,16106,53,0,0.5,Network
1019,60694,443,1,0.87,SocialNetwork
177,5227,53,0,1.0,Network
177,33706,53,0,0.5,Network
258,45944,443,1,1.11,Advertisement
185,61176,53,0,3.5,Network
344,46059,443,1,3.0,Web
165,21452,53,0,0.5,Network
165,8116,53,0,0.5,Network
169,57785,80,1,3.08,Network
104,137,137,0,0.0,System
139,139,53831,1,0.75,System
132,139,53832,1,0.96,System
129,30157,53,0,0.0,Network
129,30157,53,0,0.5,Network
129,30157,53,0,0.5,Network
107,60955,53,0,0.5,Network
107,36084,53,0,0.0,Network
109,60923,53,0,0.0,Network
109,27181,53,0,2.0,Network
107,34232,53,0,0.5,Network
107,15455,53,0,0.0,Network
109,9735,53,0,0.5,Network
109,43479,53,0,0.0,Network
178,54307,53,0,4.0,Network
154,54307,53,0,0.0,Network
178,54307,53,0,0.5,Network
117,34009,443,1,2.43,Web
544,48755,443,0,2.14,Web
137,22286,53,0,1.5,Network
137,22286,53,0,0.0,Network
137,22286,53,0,0.5,Network
99,13816,53,0,3.0,Network
137,62772,53,0,0.0,Network
101,53039,53,0,0.0,Network
99,40474,53,0,0.5,Network
101,7099,53,0,0.0,Network
99,19462,53,0,0.0,Network
101,39799,53,0,0.0,Network
99,57495,53,0,0.5,Network
101,27308,53,0,0.0,Network
99,3432,53,0,0.5,Network
101,9602,53,0,0.0,Network
248,22278,53,0,3.0,Network
168,22278,53,0,0.0,Network
248,22278,53,0,0.5,Network
248,12607,53,0,0.0,Network
330,37112,443,1,1.08,Web
262,53956,53,0,0.5,Network
262,51160,53,0,0.0,Network
296,43526,443,1,0.78,Web
262,24638,53,0,0.5,Network
262,14698,53,0,0.5,Network
129,28302,53,0,0.0,Network
129,31280,53,0,3.5,Network
129,31280,53,0,0.0,Network
129,31280,53,0,0.5,Network
137,51890,53,0,3.0,Network
129,47287,53,0,2.5,Network
129,47287,53,0,0.0,Network
129,47287,53,0,0.5,Network
129,59441,53,0,0.0,Network
129,59441,53,0,1.5,Network
129,59441,53,0,0.0,Network
130,52942,55618,0,9.37,Media
126,52942,39490,0,3.81,Network
62,52942,443,0,6.41,Network
62,52942,3478,0,1.3,Network
68,52942,50017,0,6.28,Network
68,52942,3478,0,4.39,Network
124,55755,3544,0,6.54,Network
176,49244,443,1,3.84,Web
241,49216,443,1,3.57,Web
59,49223,443,1,2.36,Web
63,49241,443,1,3.67,Web
57,49179,5228,1,3.23,Web
62,49245,443,1,2.36,Web
63,49184,443,1,3.56,Web
515,1900,1900,0,7.24,System
547,1900,1900,0,0.18,System
308,57294,53,0,0.5,Network
479,49246,443,1,2.1,Collaborative
209,64592,53,0,4.33,Network
503,49247,443,1,2.71,Cloud
224,138,138,0,6.19,System
224,55391,53,0,6.67,Network
462,49248,80,1,3.12,Download
98,137,137,0,5.85,System
104,137,137,0,0.87,System
208,57342,1900,0,6.41,System
84,52326,5355,0,5.0,Network
64,52326,5355,0,0.0,Network
84,64230,5355,0,0.0,Network
64,64230,5355,0,0.0,Network
147,546,547,0,5.62,Network
194,49249,80,1,0.17,Web
258,49250,80,1,1.53,Web
206,49251,80,1,0.42,Web
198,58525,53,0,2.0,Network
306,49252,443,1,2.32,Email
311,49253,443,1,2.4,Email
285,49254,443,1,3.0,Email
411,49255,80,1,1.69,Web
233,59420,53,0,6.0,Network
237,63748,53,0,1.67,Network
451,49256,443,1,2.52,Collaborative
557,49257,80,1,1.36,Download
341,49258,80,1,1.3,Download
633,49259,80,1,1.59,Download
247,64470,53,0,5.0,Network
169,49260,443,1,1.9,Web
142,65058,53,0,5.0,Network
755,49261,80,1,1.5,Web
118,49175,443,1,4.67,Web
181,137,137,0,0.5,System
99,59627,53,0,0.5,Network
84,51890,5355,0,0.5,Network
64,51890,5355,0,0.0,Network
84,51806,5355,0,9.0,Network
64,51806,5355,0,0.0,Network
247,63447,53,0,0.5,Network
119,49262,443,1,1.95,Web
117,49263,80,1,3.18,Cloud
171,50123,53,0,0.5,Network
103,49264,443,1,2.63,Web
84,55078,5355,0,1.0,Network
64,55078,5355,0,0.0,Network
84,53042,5355,0,0.5,Network
64,53042,5355,0,0.0,Network
248,62046,53,0,0.5,Network
1017,62047,443,0,2.86,Web
187,49265,443,1,2.09,Web
204,53584,53,0,4.67,Network
524,53585,443,0,2.33,Web
89,49266,443,1,2.5,Web
247,54842,53,0,0.5,Network
116,49267,443,1,1.25,Web
99,64005,53,0,3.0,Network
84,50065,5355,0,9.0,Network
64,50065,5355,0,0.0,Network
84,64351,5355,0,0.0,Network
64,64351,5355,0,0.5,Network
295,49268,443,1,3.39,Email
309,49269,443,1,1.8,Email
285,49270,443,1,3.12,Email
308,54546,53,0,0.5,Network
451,49271,443,1,1.33,Collaborative
237,51118,53,0,4.33,Network
557,49272,80,1,4.18,Download
557,49273,80,1,2.18,Download
633,49274,80,1,1.24,Download
84,52369,5355,0,6.5,Network
64,52369,5355,0,0.0,Network
84,61014,5355,0,0.0,Network
64,61014,5355,0,0.0,Network
187,61478,53,0,5.33,Network
452,49275,443,1,2.65,Web
167,63779,53,0,0.5,Network
113,49276,443,1,1.81,Web
140,54261,53,0,5.0,Network
113,49277,443,1,2.98,Web
126,49278,443,1,2.68,Web
223,60119,53,0,3.33,Network
213,54413,53,0,0.0,Network
222,51434,53,0,0.0,Network
214,52873,53,0,0.67,Network
206,49279,80,1,1.75,Web
182,49280,80,1,1.0,Web
258,49282,80,1,0.88,Web
194,49281,80,1,0.67,Web
104,49283,80,1,2.45,Cloud
247,64408,53,0,0.5,Network
118,49284,443,1,1.12,Web
206,49285,80,1,1.5,Web
195,49286,80,1,0.08,Web
204,49287,80,1,0.75,Web
101,57510,53,0,2.5,Network
202,62471,53,0,5.67,Network
354,49288,443,1,2.35,VoIP
193,59009,53,0,3.33,Network
781,59010,443,0,2.6,Web
90,49289,443,1,1.46,Web
262,50809,53,0,1.0,Network
89,49290,443,1,2.19,Web
576,50810,443,0,3.47,Web
99,64085,53,0,1.0,Network
84,63407,5355,0,2.0,Network
64,63407,5355,0,0.0,Network
84,63395,5355,0,0.0,Network
64,63395,5355,0,0.0,Network
84,52402,5355,0,0.5,Network
64,52402,5355,0,0.0,Network
84,63628,5355,0,0.5,Network
64,63628,5355,0,0.5,Network
170,52017,53,0,3.0,Network
295,49291,443,1,1.35,Email
309,49292,443,1,1.28,Email
285,49293,443,1,2.25,Email
308,57561,53,0,8.0,Network
451,49294,443,1,2.67,Collaborative
237,62354,53,0,5.67,Network
341,49295,80,1,1.6,Download
516,49296,80,1,1.0,Download
633,49297,80,1,1.59,Download
247,51592,53,0,0.5,Network
121,49298,443,1,2.02,Web
94,49299,443,1,1.7,Web
99,58069,53,0,0.5,Network
84,53197,5355,0,0.0,Network
64,53197,5355,0,0.0,Network
84,49372,5355,0,4.5,Network
64,49372,5355,0,0.0,Network
171,61718,53,0,0.0,Network
117,49300,443,1,2.02,Web
84,58691,5355,0,1.5,Network
64,58691,5355,0,0.0,Network
84,64777,5355,0,0.0,Network
64,64777,5355,0,0.0,Network
248,62534,53,0,0.5,Network
91,49301,443,1,1.82,Web
781,62535,443,0,2.0,Web
204,52924,53,0,1.0,Network
91,49302,443,1,2.26,Web
699,52925,443,0,1.46,Web
191,64755,53,0,3.67,Network
176,49303,443,1,2.14,Web
167,51278,53,0,0.5,Network
121,49304,443,1,1.43,Web
140,57235,53,0,7.67,Network
122,49305,443,1,1.67,Web
114,49306,443,1,2.1,Web
178,53078,53,0,8.0,Network
210,49307,443,1,2.09,Web
247,59126,53,0,0.5,Network
121,49308,443,1,1.56,Web
181,56032,53,0,1.5,Network
119,49309,80,1,1.0,Cloud
99,60155,53,0,0.0,Network
84,52278,5355,0,2.5,Network
64,52278,5355,0,0.0,Network
84,65349,5355,0,0.0,Network
64,65349,5355,0,0.5,Network
223,57648,53,0,3.0,Network
213,63804,53,0,0.33,Network
222,51069,53,0,0.0,Network
214,50199,53,0,0.0,Network
206,49310,80,1,3.83,Web
182,49311,80,1,0.18,Web
195,49312,80,1,0.17,Web
257,49313,80,1,1.71,Web
104,49314,80,1,1.45,Cloud
263,49315,80,1,0.88,Web
153,52464,53,0,5.0,Network
452,49316,443,1,0.51,System
296,63580,53,0,1.0,Network
359,49317,443,1,2.18,Cloud
216,56325,53,0,4.0,Network
318,49318,443,1,2.57,Email
126,58776,53,0,4.0,Network
423,49319,443,1,1.5,Cloud
425,49320,443,1,2.87,System
434,49321,443,1,1.0,System
357,49322,443,1,1.95,Email
330,49323,443,1,3.2,Email
194,60540,53,0,0.0,Network
186,49563,53,0,0.0,Network
178,60196,53,0,1.0,Network
182,52852,53,0,0.0,Network
353,49324,443,1,0.27,Web
178,59853,53,0,0.5,Network
129,49325,443,1,2.08,Web
396,49326,443,1,0.79,Web
142,49327,443,1,0.55,Web
178,62413,53,0,4.0,Network
554,49328,443,1,1.72,Web
373,49329,443,1,0.73,Web
60,64796,5228,1,1787.86,Web
247,59034,53,0,1392.0,Network
289,64878,443,1,141.77,Web
92,137,137,0,679.25,System
64,58992,5355,0,72.5,Network
68,64864,443,1,13.5,Web
403,64842,443,1,252.86,Web
564,64872,443,1,6.85,Web
64,54810,5355,0,205.0,Network
64,64522,5355,0,0.5,Network
247,49241,53,0,250.5,Network
359,64876,443,1,62.59,Web
247,49241,53,0,3.0,Network
167,49241,53,0,1.0,Network
954,49242,443,0,8.33,Web
247,49672,53,0,1.0,Network
899,49673,443,0,8.0,Web
622,64844,443,1,30.05,Web
64,60269,5355,0,36.0,Network
74,23,44111,1,2250.67,RemoteAccess
64,65022,5355,0,0.0,Network
64,63784,5355,0,205.5,Network
99,64677,53,0,4804.0,Network
99,64138,53,0,0.0,Network
64,60323,5355,0,205.0,Network
64,58701,5355,0,0.5,Network
287,61882,53,0,1.0,Network
293,56568,53,0,0.0,Network
352,64846,443,1,3026.56,Web
724,64880,443,1,2.5,SocialNetwork
287,61882,53,0,3.5,Network
287,61882,53,0,0.5,Network
117,64882,443,1,534.75,SocialNetwork
63,64856,443,1,490.75,Web
63,64852,443,1,0.25,Web
63,64854,443,1,5.25,Web
63,64858,443,1,0.25,Web
63,64850,443,1,2.0,Web
63,64860,443,1,0.25,Web
527,64883,13000,1,103.9,Web
314,13976,53,0,468.0,Network
90,13977,123,0,73.5,System
64,61330,5355,0,207.0,Network
64,57221,5355,0,0.0,Network
64,63613,5355,0,0.0,Network
64,54568,5355,0,206.0,Network
64,54665,5355,0,205.5,Network
64,49817,5355,0,0.5,Network
64,55624,5355,0,0.5,Network
64,49814,5355,0,206.5,Network
64,49750,5355,0,0.5,Network
64,49672,5355,0,15.0,Network
247,49321,53,0,618.0,Network
518,49322,443,0,14.43,Web
130,64885,443,1,6.38,Web
64,51325,5355,0,18.5,Network
64,50353,5355,0,0.0,Network
60,8080,50630,1,66.0,Web
64,50068,5355,0,0.5,Network
64,61432,5355,0,28.5,Network
470,26908,443,1,32.32,Web
132,58391,53,0,19.75,Network
293,58392,53,0,106.0,Network
277,26961,443,1,93.86,Web
132,58393,53,0,202.5,Network
371,26957,443,1,76.97,Web
736,26960,443,1,2.48,Web
132,58394,53,0,18.75,Network
132,58395,53,0,0.25,Network
132,58396,53,0,258.0,Network
132,58397,53,0,7.25,Network
132,58398,53,0,9.25,Network
140,58399,53,0,5.25,Network
132,58400,53,0,4.5,Network
132,58401,53,0,1.25,Network
132,58402,53,0,30.25,Network
132,58403,53,0,194.5,Network
132,58404,53,0,0.5,Network
132,58405,53,0,7.5,Network
132,58406,53,0,0.75,Network
132,58407,53,0,508.75,Network
132,58408,53,0,0.5,Network
60,1060,5228,1,17.0,Web
132,58409,53,0,4.0,Network
132,58410,53,0,1.5,Network
132,58411,53,0,8.5,Network
132,58412,53,0,0.5,Network
132,58413,53,0,1.0,Network
67,26740,443,1,11.6,Web
132,58414,53,0,183.5,Network
60,8080,39931,1,35.0,Web
132,58415,53,0,517.75,Network
132,58416,53,0,0.5,Network
132,58417,53,0,12.25,Network
132,58418,53,0,0.25,Network
132,58419,53,0,2.25,Network
92,137,137,0,726.43,System
132,62686,53,0,163.75,Network
464,19524,443,1,120.8,Web
78,19596,443,1,724.33,Web
132,62687,53,0,134.25,Network
132,62688,53,0,9.5,Network
335,19572,443,1,290.54,Web
139,62689,53,0,61.67,Network
482,19570,443,1,4.05,Web
585,62691,443,0,5.11,Web
293,62692,53,0,15.5,Network
64,60190,5355,0,18.5,Network
64,52608,5355,0,139.5,Network
132,54972,53,0,19.75,Network
527,19597,13000,1,80.43,Web
67,19568,443,1,396.0,Web
60,1187,5228,1,4805.5,Web
627,19594,443,1,27.94,Web
81,19592,443,1,7.33,Web
64,51748,5355,0,0.5,Network
64,63425,5355,0,206.0,Network
132,65074,53,0,6.75,Network
139,65075,53,0,7.67,Network
291,65076,53,0,10.17,Network
132,65077,53,0,0.75,Network
132,65078,53,0,0.5,Network
233,138,138,0,2.0,System
129,48752,53,0,775.0,Network
129,48752,53,0,0.0,Network
129,48752,53,0,0.5,Network
562,56404,443,1,5.73,Web
675,44700,443,1,2.19,Web
1387,44701,443,1,1.69,Web
129,11501,53,0,0.0,Network
129,13185,53,0,6.0,Network
129,13063,53,0,0.5,Network
241,41069,443,1,2.04,Web
316,16280,53,0,62.5,Network
137,27223,53,0,21.5,Network
219,56637,443,1,15.19,SocialNetwork
70,50597,443,1,52.25,Web
70,50598,443,1,3.3,Web
121,41246,3478,1,14.55,VoIP
121,57494,443,1,1.69,VoIP
96,58424,3478,1,0.31,VoIP
96,54889,443,1,1.15,VoIP
120,46092,53,0,0.5,Network
96,50632,3478,1,0.38,VoIP
96,47024,443,1,0.69,VoIP
96,46828,3478,1,0.77,VoIP
96,47803,443,1,0.31,VoIP
96,34298,3478,1,0.54,VoIP
96,32932,443,1,1.77,VoIP
96,49022,3478,1,0.38,VoIP
96,53312,443,1,0.31,VoIP
96,42029,3478,1,0.38,VoIP
96,41719,443,1,0.15,VoIP
96,36512,3478,1,0.23,VoIP
96,60959,443,1,0.69,VoIP
96,34403,3478,1,0.38,VoIP
96,55876,443,1,0.54,VoIP
96,35889,3478,1,0.62,VoIP
96,43648,443,1,0.54,VoIP
96,44742,3478,1,0.31,VoIP
96,43656,443,1,0.69,VoIP
96,38545,3478,1,0.54,VoIP
96,42197,443,1,0.69,VoIP
178,58046,50011,0,3.19,VoIP
178,60257,50011,0,4.56,VoIP
136,58662,50011,0,7.0,VoIP
125,58046,51706,0,5.39,VoIP
136,59375,50011,0,4.75,VoIP
146,60257,51706,0,4.43,Network
129,21715,53,0,0.0,Network
129,23269,53,0,0.0,Network
129,57619,53,0,0.5,Network
129,2587,53,0,1.5,Network
146,58046,59132,0,4.43,VoIP
146,60257,59132,0,3.71,Network
129,17513,53,0,1.0,Network
165,43584,50011,0,1.62,VoIP
129,2312,53,0,1.5,Network
129,18840,53,0,0.5,Network
129,21317,53,0,1.0,Network
165,60670,50011,0,3.31,VoIP
129,62339,53,0,0.5,Network
146,58046,51996,0,4.57,VoIP
129,31112,53,0,2.0,Network
146,58046,53989,0,4.0,VoIP
129,43793,53,0,2.0,Network
146,60257,51996,0,4.57,Network
129,44918,53,0,0.5,Network
146,60257,53989,0,3.29,Network
136,57154,50011,0,1.75,VoIP
129,48372,53,0,0.5,Network
136,35920,50011,0,0.75,VoIP
129,53545,53,0,1.0,Network
129,50296,53,0,1.0,Network
129,1501,53,0,2.5,Network
129,18649,53,0,0.5,Network
129,51557,53,0,1.5,Network
136,41772,50011,0,1.0,VoIP
129,6240,53,0,0.5,Network
1112,43584,51706,0,0.95,Network
136,53436,50011,0,0.5,VoIP
129,55126,53,0,0.0,Network
129,22357,53,0,0.0,Network
146,60670,51706,0,0.29,Network
129,25351,53,0,0.0,Network
129,42261,53,0,1.0,Network
129,30432,53,0,0.0,Network
129,12941,53,0,0.5,Network
146,43584,59132,0,1.14,Network
136,35866,50011,0,1.0,VoIP
129,6520,53,0,0.5,Network
136,51780,50011,0,1.25,VoIP
129,35598,53,0,0.0,Network
72,58046,3478,0,2.0,VoIP
72,60257,3478,0,0.0,Network
72,58662,3478,0,1.0,Network
72,59375,3478,0,1.0,Network
72,43584,3478,0,1.0,Network
72,60670,3478,0,1.0,Network
72,57154,3478,0,3.5,Network
72,35920,3478,0,2.5,Network
72,41772,3478,0,2.5,Network
72,53436,3478,0,2.5,Network
72,35866,3478,0,5.0,Network
72,51780,3478,0,1.5,Network
135,1745,53,0,0.0,Network
208,56638,443,1,1.55,SocialNetwork
114,56432,443,1,0.85,Web
129,54253,53,0,0.0,Network
70,38626,443,1,3.87,Web
70,37692,5228,1,3.8,Web
73,50854,443,1,2.75,Web
89,51195,443,1,1.5,Web
141,4793,53,0,2.0,Network
141,4793,53,0,0.0,Network
141,4793,53,0,0.5,Network
83,35070,443,1,2.6,Web
70,51454,443,1,1.36,Web
129,22522,53,0,1.5,Network
70,51530,443,1,1.21,Web
136,1900,1900,0,5.67,System
137,50186,53,0,0.0,Network
99,18392,53,0,0.5,Network
99,18392,53,0,0.0,Network
99,18392,53,0,0.0,Network
129,60300,53,0,2.0,Network
101,43628,53,0,0.5,Network
99,57709,53,0,0.0,Network
101,21170,53,0,0.0,Network
99,35317,53,0,2.0,Network
101,10909,53,0,0.0,Network
99,38308,53,0,0.5,Network
101,15098,53,0,0.0,Network
129,14577,53,0,5.0,Network
129,56583,53,0,0.0,Network
129,56583,53,0,0.0,Network
129,56583,53,0,1.5,Network
137,27787,53,0,2.0,Network
137,46177,53,0,2.5,Network
137,46177,53,0,0.0,Network
137,46177,53,0,0.5,Network
129,55098,53,0,2.5,Network
129,9615,53,0,4.0,Network
129,9615,53,0,1.5,Network
129,9615,53,0,0.5,Network
137,32038,53,0,4.0,Network
129,22028,53,0,4.0,Network
137,60172,53,0,4.0,Network
137,60172,53,0,0.5,Network
137,60172,53,0,3.5,Network
92,137,137,0,0.0,System
104,137,137,0,0.0,System
290,57493,53,0,9.0,Network
290,10427,53,0,0.0,Network
1314,44932,443,1,1.2,Web
129,62111,53,0,0.0,Network
129,62111,53,0,0.0,Network
129,62111,53,0,0.5,Network
125,58046,51706,0,5.41,Media
1115,43584,51706,0,0.88,Media
62,51706,443,0,3.65,Network
62,51706,3478,0,4.05,Network
68,51706,50029,0,3.5,Network
68,51706,3478,0,2.12,Network
60,2295,5228,1,4.25,Web
281,2309,443,1,2.14,Web
204,2445,443,1,2.55,Web
57,2448,3478,1,4.0,SocialNetwork
67,2435,443,1,0.2,Web
523,2454,13000,1,2.56,Web
67,2447,443,1,2.2,Web
526,2455,13000,1,1.38,Web
507,2456,13000,1,1.5,Web
528,2457,13000,1,1.67,Web
92,137,137,0,5.0,System
64,57721,5355,0,2.5,Network
64,58015,5355,0,0.0,Network
66,48093,80,1,109.85,Web
81,51534,443,1,5.56,Web
81,51535,443,1,1.56,Web
70,47976,443,1,27.61,Web
70,47980,443,1,5.06,Web
73,39150,443,1,101.2,Web
66,33924,80,1,88.92,Web
129,22674,53,0,195.5,Network
575,56404,443,1,4.72,Web
118,45116,443,1,6.07,SocialNetwork
129,4619,53,0,77.0,Network
129,11793,53,0,6.5,Network
129,9239,53,0,0.5,Network
137,35943,53,0,600.5,Network
208,56824,443,1,15.86,SocialNetwork
68,49879,443,1,61.93,Web
68,49884,443,1,0.87,Web
68,49885,443,1,6.33,Web
68,49882,443,1,3.86,Web
68,49883,443,1,1.73,Web
96,55942,3478,1,4.54,VoIP
96,51936,443,1,2.31,VoIP
96,56182,3478,1,0.08,VoIP
96,41241,443,1,0.92,VoIP
120,20388,53,0,0.0,Network
96,41031,3478,1,1.69,VoIP
96,50250,443,1,1.92,VoIP
96,45349,3478,1,1.77,VoIP
96,52729,443,1,1.38,VoIP
96,46623,3478,1,2.69,VoIP
96,51767,443,1,1.69,VoIP
96,37578,3478,1,0.92,VoIP
96,60232,443,1,0.92,VoIP
96,52981,3478,1,2.15,VoIP
96,36199,443,1,0.92,VoIP
96,32840,3478,1,0.31,VoIP
96,59929,443,1,0.62,VoIP
96,36699,3478,1,1.23,VoIP
96,60735,443,1,2.08,VoIP
96,44671,3478,1,0.46,VoIP
96,50972,443,1,1.46,VoIP
98,42685,3478,1,3.93,VoIP
98,50696,443,1,2.47,VoIP
98,54321,3478,1,5.13,VoIP
98,57237,443,1,1.4,VoIP
136,35146,50005,0,0.25,VoIP
136,47119,50005,0,8.25,VoIP
129,61656,53,0,4.0,Network
129,6340,53,0,1.5,Network
136,56450,50005,0,4.0,VoIP
77,55349,443,1,25.06,Web
136,50230,50005,0,7.0,VoIP
129,18285,53,0,1.5,Network
129,60480,53,0,0.5,Network
129,32651,53,0,1.0,Network
136,38633,50005,0,2.0,VoIP
129,19689,53,0,0.0,Network
129,1202,53,0,1.0,Network
129,33401,53,0,0.0,Network
136,39752,50005,0,1.25,VoIP
129,62078,53,0,3.5,Network
129,17789,53,0,3.0,Network
129,50364,53,0,2.0,Network
129,11171,53,0,1.5,Network
136,55167,50005,0,0.75,VoIP
129,18832,53,0,3.0,Network
129,19978,53,0,1.0,Network
136,54274,50005,0,0.5,VoIP
129,15390,53,0,0.5,Network
129,44007,53,0,0.0,Network
129,54493,53,0,4.0,Network
129,45605,53,0,1.0,Network
142,37209,50005,0,0.5,VoIP
129,3033,53,0,0.0,Network
142,50132,50005,0,4.0,VoIP
129,49763,53,0,0.5,Network
129,16889,53,0,0.0,Network
129,36584,53,0,5.5,Network
129,40429,53,0,1.5,Network
129,49692,53,0,4.0,Network
136,41477,50005,0,2.62,VoIP
129,61747,53,0,3.5,Network
136,55494,50005,0,3.25,VoIP
129,9362,53,0,2.5,Network
72,35146,3478,0,1.0,VoIP
72,47119,3478,0,1.5,Network
72,56450,3478,0,7.5,Network
72,50230,3478,0,1.75,Network
72,38633,3478,0,2.5,Network
72,39752,3478,0,13.75,Network
72,55167,3478,0,1.25,Network
72,54274,3478,0,8.25,Network
72,37209,3478,0,4.75,Network
72,50132,3478,0,29.25,Network
72,41477,3478,0,2.75,Network
72,55494,3478,0,21.25,Network
74,56906,443,1,40.0,Web
69,42210,443,1,4.11,Web
66,37055,80,1,12.54,Web
129,33184,53,0,490.0,Network
129,33184,53,0,0.0,Network
129,33184,53,0,42.0,Network
71,37673,443,1,11.82,Web
71,58829,443,1,5.09,Web
72,37675,443,1,10.7,Web
89,51533,443,1,85.08,Web
135,11508,53,0,554.5,Network
135,2385,53,0,0.0,Network
127,56825,443,1,17.46,SocialNetwork
82,47531,443,1,21.0,Web
82,56170,443,1,94.6,Web
1113,38633,51425,0,0.96,Network
146,47119,51424,0,50.0,Network
129,36263,53,0,3.5,Network
146,35146,58920,0,21.0,VoIP
129,5637,53,0,0.0,Network
146,47119,58920,0,6.0,Network
131,35146,51424,0,5.33,VoIP
146,35146,55613,0,15.0,VoIP
146,35146,59890,0,9.0,VoIP
146,47119,55613,0,12.0,Network
146,47119,59890,0,14.0,Network
66,37692,5228,1,5.9,Web
92,137,137,0,6.5,System
104,137,137,0,0.5,System
248,24303,53,0,1.5,Network
168,24303,53,0,0.5,Network
248,24303,53,0,0.0,Network
102,47553,443,1,3.03,Web
603,37822,443,0,2.47,Web
182,34824,53,0,0.5,Network
96,45114,443,1,2.11,Web
129,47036,53,0,1.0,Network
114,47036,53,0,1.25,Network
129,47036,53,0,0.5,Network
137,7525,53,0,0.0,Network
137,39018,53,0,1.0,Network
129,27721,53,0,1.5,Network
129,7173,53,0,1.0,Network
129,7173,53,0,0.5,Network
129,7173,53,0,0.0,Network
241,138,138,0,4.6,System
136,1900,1900,0,6.44,System
129,10133,53,0,5.0,Network
129,10133,53,0,0.0,Network
129,10133,53,0,0.0,Network
129,27905,53,0,0.0,Network
137,6502,53,0,5.5,Network
137,15553,53,0,1.0,Network
129,42609,53,0,0.0,Network
129,42609,53,0,0.5,Network
129,42609,53,0,0.0,Network
154,63445,53,0,2.0,Network
543,56164,443,0,1.71,Web
106,54338,443,1,24.06,Web
99,48834,53,0,3.0,Network
101,12877,53,0,0.0,Network
99,29935,53,0,0.5,Network
101,9098,53,0,0.0,Network
99,38562,53,0,0.0,Network
101,58764,53,0,0.0,Network
101,46137,53,0,0.5,Network
129,43347,53,0,0.5,Network
247,32282,53,0,2.0,Network
167,32282,53,0,1.0,Network
247,32282,53,0,0.5,Network
735,43441,443,0,2.0,Web
228,34183,443,1,2.42,Web
137,52322,53,0,4.0,Network
129,49474,53,0,0.5,Network
